X1,,,
7.486888062,,,
10.2171344,,Mean,9.476068194
7.446077636,,Maximum,17.05069108
12.97109096,,Variance,4.109206283
6.732982266,,Quantile,8.101182522
5.925384311,,,
3.509179195,,,
12.12948112,,,
9.623726973,,,
12.02313399,,,
10.19966005,,,
8.016489319,,,
9.914171554,,,
9.659258102,,,
11.04905815,,,
13.68388332,,,
12.22204534,,,
12.8424,,,
10.24136525,,,
9.572894521,,,
7.423620166,,,
10.40511425,,,
6.874105037,,,
8.323367385,,,
11.46761528,,,
11.03080649,,,
9.42477455,,,
8.64889708,,,
10.81643597,,,
8.768599276,,,
9.268513361,,,
10.43990017,,,
7.128021716,,,
10.19637195,,,
9.484113186,,,
10.01254975,,,
10.69554858,,,
11.96412734,,,
9.617872756,,,
6.777862766,,,
6.695930383,,,
5.923812643,,,
7.261455302,,,
8.075187287,,,
9.584827627,,,
12.58736527,,,
8.693082091,,,
6.274774948,,,
9.500566218,,,
13.08533371,,,
7.532404496,,,
10.35076271,,,
9.694534466,,,
8.804791884,,,
9.622722385,,,
12.34408932,,,
7.172854436,,,
9.167704385,,,
9.472312257,,,
9.55073793,,,
9.524233872,,,
8.093117631,,,
7.550601685,,,
8.873231269,,,
10.53713625,,,
8.124051383,,,
6.126946511,,,
10.5806375,,,
6.608727357,,,
10.49058808,,,
7.695958849,,,
11.55970791,,,
6.348439172,,,
11.20722633,,,
8.349281801,,,
10.13682462,,,
8.621497433,,,
7.860179427,,,
12.00908927,,,
8.739818871,,,
13.22234573,,,
7.44745134,,,
9.318194161,,,
10.60972135,,,
10.50324174,,,
9.033386329,,,
7.056496584,,,
8.822756854,,,
9.593509504,,,
7.00594183,,,
8.106527081,,,
10.24801182,,,
9.245143338,,,
9.750621593,,,
10.92485385,,,
13.12767188,,,
10.81332989,,,
10.86471277,,,
8.365781279,,,
8.332716005,,,
10.76819983,,,
10.16890143,,,
11.207135,,,
10.2774279,,,
7.269587011,,,
6.300948677,,,
8.262089634,,,
12.38360881,,,
7.227432035,,,
7.269936346,,,
10.05456739,,,
11.03164941,,,
9.511654259,,,
8.547551571,,,
6.028593978,,,
8.906051826,,,
9.289861354,,,
6.922703345,,,
10.22351014,,,
8.496420022,,,
10.39573366,,,
11.39967378,,,
9.530193883,,,
11.93691435,,,
10.18827631,,,
8.24693157,,,
8.862828934,,,
